company_key,company_name,segment_primary,segment_tags,source_lists,local_source_rank,yc_source_rank,city,state_or_region,metro_area,company_category,employee_band,hq_status,company_website,careers_page,company_linkedin,source_systems,check_daily,priority_tier,board_type,board_url,board_token,board_api_url,board_confirmation_status,board_last_verified_at,resolved_from_url,job_source_type,job_source_url,job_source_job_count,job_source_last_verified_at,job_source_notes,jd_capture_status,jd_format,jd_extraction_method,jd_extraction_locator,jd_last_verified_at,jd_notes,notes
soraban,Soraban,local,local;yc,greater_phoenix;yc_seed_from_local_overlap,37,,Tempe,AZ,Greater Phoenix,Accounting and Finance,11-50,Local HQ,https://www.soraban.com/,https://www.ycombinator.com/companies/soraban/jobs/,https://www.linkedin.com/company/sorabansoftware/about/,phx_fwd_local_software_100;local_yc_overlap,true,,,,,,,,,,,,,,,,,,,,
spherecast,Spherecast,yc,yc,yc_us_hiring_confirmed_api_native_live,,200,,,,,,,https://www.spherecast.ai/,https://www.spherecast.ai/,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/spherecast,spherecast,https://api.ashbyhq.com/posting-api/job-board/spherecast?includeCompensation=true,live_jobs,,https://www.spherecast.ai/,api_native,https://api.ashbyhq.com/posting-api/job-board/spherecast?includeCompensation=true,1,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
spruceid,SpruceID,yc,yc,yc_us_hiring_confirmed_api_native_live,,201,,,,,,,https://www.spruceid.com,https://spruceid.com/,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/spruceid,spruceid,https://api.ashbyhq.com/posting-api/job-board/spruceid?includeCompensation=true,live_jobs,,https://spruceid.com/,api_native,https://api.ashbyhq.com/posting-api/job-board/spruceid?includeCompensation=true,8,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
spur,Spur,yc,yc,yc_us_hiring_confirmed_api_native_live,,202,,,,,,,https://www.spurtest.com/,https://www.spurtest.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/Pear-VC,Pear-VC,https://api.ashbyhq.com/posting-api/job-board/Pear-VC?includeCompensation=true,live_jobs,,https://www.spurtest.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/Pear-VC?includeCompensation=true,92,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
stepful,Stepful,yc,yc,yc_us_hiring_confirmed_api_native_live,,203,,,,,,,https://www.stepful.com,https://www.stepful.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/Stepful,Stepful,https://api.ashbyhq.com/posting-api/job-board/Stepful?includeCompensation=true,live_jobs,,https://www.stepful.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/Stepful?includeCompensation=true,27,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
strada,Strada,yc,yc,yc_us_hiring_confirmed_api_native_live,,204,,,,,,,https://www.getstrada.com/,https://www.getstrada.com/customers/first-connect,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/stradahq,stradahq,https://api.ashbyhq.com/posting-api/job-board/stradahq?includeCompensation=true,live_jobs,,https://www.getstrada.com/customers/first-connect,api_native,https://api.ashbyhq.com/posting-api/job-board/stradahq?includeCompensation=true,3,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
suger,Suger,yc,yc,yc_us_hiring_confirmed_api_native_live,,205,,,,,,,https://www.suger.io/,https://www.suger.io/careers/,,yc_public_directory;yc_api_native_board_confirmation,true,,lever,https://jobs.lever.co/suger,suger,https://api.lever.co/v0/postings/suger?mode=json,live_jobs,,https://www.suger.io/careers/,api_native,https://api.lever.co/v0/postings/suger?mode=json,8,,,full_jd_inferred_api,html_or_text,api_field,[].description|[].descriptionPlain,,,
sully-ai,Sully.ai,yc,yc,yc_us_hiring_confirmed_api_native_live,,206,,,,,,,https://www.sully.ai,https://www.sully.ai/labs,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/sully-ai,sully-ai,https://api.ashbyhq.com/posting-api/job-board/sully-ai?includeCompensation=true,live_jobs,,https://www.sully.ai/labs,api_native,https://api.ashbyhq.com/posting-api/job-board/sully-ai?includeCompensation=true,23,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
swayable,Swayable,yc,yc,yc_us_hiring_confirmed_api_native_live,,207,,,,,,,http://swayable.com,https://www.swayable.com/about/#careers,,yc_public_directory;yc_api_native_board_confirmation,true,,greenhouse,https://job-boards.greenhouse.io/swayable,swayable,https://boards-api.greenhouse.io/v1/boards/swayable/jobs?content=true,live_jobs,,https://www.swayable.com/about/#careers,api_native,https://boards-api.greenhouse.io/v1/boards/swayable/jobs?content=true,14,,,full_jd_inferred_api,html,api_field,jobs[].content,,,
tavus,Tavus,yc,yc,yc_us_hiring_confirmed_api_native_live,,208,,,,,,,https://www.tavus.io,https://www.tavus.io/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/tavus,tavus,https://api.ashbyhq.com/posting-api/job-board/tavus?includeCompensation=true,live_jobs,,https://www.tavus.io/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/tavus?includeCompensation=true,9,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
tennr,Tennr,yc,yc,yc_us_hiring_confirmed_api_native_live,,209,,,,,,,https://www.tennr.com,https://www.tennr.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/tennr,tennr,https://api.ashbyhq.com/posting-api/job-board/tennr?includeCompensation=true,live_jobs,,https://www.tennr.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/tennr?includeCompensation=true,16,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
titan,Titan,yc,yc,yc_us_hiring_confirmed_api_native_live,,210,,,,,,,http://www.titan.com,https://www.titan.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/titan,titan,https://api.ashbyhq.com/posting-api/job-board/titan?includeCompensation=true,live_jobs,,https://www.titan.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/titan?includeCompensation=true,12,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
topline-pro,Topline Pro,yc,yc,yc_us_hiring_confirmed_api_native_live,,211,,,,,,,https://www.toplinepro.com,https://www.toplinepro.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/topline-pro,topline-pro,https://api.ashbyhq.com/posting-api/job-board/topline-pro?includeCompensation=true,live_jobs,,https://www.toplinepro.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/topline-pro?includeCompensation=true,12,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
tovala,Tovala,yc,yc,yc_us_hiring_confirmed_api_native_live,,212,,,,,,,http://www.tovala.com,https://jobs.lever.co/tovala,,yc_public_directory;yc_api_native_board_confirmation,true,,lever,https://jobs.lever.co/tovala,tovala,https://api.lever.co/v0/postings/tovala?mode=json,live_jobs,,https://jobs.lever.co/tovala,api_native,https://api.lever.co/v0/postings/tovala?mode=json,11,,,full_jd_inferred_api,html_or_text,api_field,[].description|[].descriptionPlain,,,
truthsystems,truthsystems,yc,yc,yc_us_hiring_confirmed_api_native_live,,213,,,,,,,https://www.truthsystems.ai,https://www.truthsystems.ai/,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/truthsystems,truthsystems,https://api.ashbyhq.com/posting-api/job-board/truthsystems?includeCompensation=true,live_jobs,,https://www.truthsystems.ai/,api_native,https://api.ashbyhq.com/posting-api/job-board/truthsystems?includeCompensation=true,4,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
tuesday-lab,Tuesday Lab,yc,yc,yc_us_hiring_confirmed_api_native_live,,214,,,,,,,https://www.tuesdaylab.com,https://tuesdaylabs.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/tuesday-labs,tuesday-labs,https://api.ashbyhq.com/posting-api/job-board/tuesday-labs?includeCompensation=true,live_jobs,,https://tuesdaylabs.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/tuesday-labs?includeCompensation=true,3,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
turion-space,Turion Space,yc,yc,yc_us_hiring_confirmed_api_native_live,,215,,,,,,,https://turionspace.com/,https://turionspace.com/,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/turion-space,turion-space,https://api.ashbyhq.com/posting-api/job-board/turion-space?includeCompensation=true,live_jobs,,https://turionspace.com/,api_native,https://api.ashbyhq.com/posting-api/job-board/turion-space?includeCompensation=true,21,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
two-dots,Two Dots,yc,yc,yc_us_hiring_confirmed_api_native_live,,216,,,,,,,https://www.twodots.com,https://www.twodots.com/about,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/two-dots,two-dots,https://api.ashbyhq.com/posting-api/job-board/two-dots?includeCompensation=true,live_jobs,,https://www.twodots.com/about,api_native,https://api.ashbyhq.com/posting-api/job-board/two-dots?includeCompensation=true,7,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
uplane,Uplane,yc,yc,yc_us_hiring_confirmed_api_native_live,,217,,,,,,,https://uplane.com,https://uplane.com/carrees,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/uplane,uplane,https://api.ashbyhq.com/posting-api/job-board/uplane?includeCompensation=true,live_jobs,,https://uplane.com/carrees,api_native,https://api.ashbyhq.com/posting-api/job-board/uplane?includeCompensation=true,8,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
usul,Usul,yc,yc,yc_us_hiring_confirmed_api_native_live,,218,,,,,,,https://www.usul.com,https://usul.com/sources,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/usul,usul,https://api.ashbyhq.com/posting-api/job-board/usul?includeCompensation=true,live_jobs,,https://usul.com/sources,api_native,https://api.ashbyhq.com/posting-api/job-board/usul?includeCompensation=true,7,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
vanta,Vanta,yc,yc,yc_us_hiring_confirmed_api_native_live,,219,,,,,,,https://vanta.com,https://www.vanta.com/company/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/vanta,vanta,https://api.ashbyhq.com/posting-api/job-board/vanta?includeCompensation=true,live_jobs,,https://www.vanta.com/company/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/vanta?includeCompensation=true,131,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
vapi,Vapi,yc,yc,yc_us_hiring_confirmed_api_native_live,,220,,,,,,,https://vapi.ai,https://vapi.ai/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/vapi,vapi,https://api.ashbyhq.com/posting-api/job-board/vapi?includeCompensation=true,live_jobs,,https://vapi.ai/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/vapi?includeCompensation=true,30,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
variance,Variance,yc,yc,yc_us_hiring_confirmed_api_native_live,,221,,,,,,,https://www.variance.com/,https://www.variance.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/intrinsic-safety,intrinsic-safety,https://api.ashbyhq.com/posting-api/job-board/intrinsic-safety?includeCompensation=true,live_jobs,,https://www.variance.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/intrinsic-safety?includeCompensation=true,13,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
vergesense,VergeSense,yc,yc,yc_us_hiring_confirmed_api_native_live,,222,,,,,,,http://www.vergesense.com,https://www.vergesense.com/,,yc_public_directory;yc_api_native_board_confirmation,true,,lever,https://jobs.lever.co/vergesense,vergesense,https://api.lever.co/v0/postings/vergesense?mode=json,live_jobs,,https://www.vergesense.com/,api_native,https://api.lever.co/v0/postings/vergesense?mode=json,1,,,full_jd_inferred_api,html_or_text,api_field,[].description|[].descriptionPlain,,,
vetcove,Vetcove,yc,yc,yc_us_hiring_confirmed_api_native_live,,223,,,,,,,https://www.vetcove.com,https://shop.vetcove.com/careers/,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/Vetcove,Vetcove,https://api.ashbyhq.com/posting-api/job-board/Vetcove?includeCompensation=true,live_jobs,,https://shop.vetcove.com/careers/,api_native,https://api.ashbyhq.com/posting-api/job-board/Vetcove?includeCompensation=true,22,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
vitable-health,Vitable Health,yc,yc,yc_us_hiring_confirmed_api_native_live,,224,,,,,,,https://vitablehealth.com,https://www.vitablehealth.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,greenhouse,https://job-boards.greenhouse.io/vitablehealth,vitablehealth,https://boards-api.greenhouse.io/v1/boards/vitablehealth/jobs?content=true,live_jobs,,https://www.vitablehealth.com/careers,api_native,https://boards-api.greenhouse.io/v1/boards/vitablehealth/jobs?content=true,6,,,full_jd_inferred_api,html,api_field,jobs[].content,,,
vitalize,Vitalize,yc,yc,yc_us_hiring_confirmed_api_native_live,,225,,,,,,,https://vitalize.care,https://vitalize.care/,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/vitalize,vitalize,https://api.ashbyhq.com/posting-api/job-board/vitalize?includeCompensation=true,live_jobs,,https://vitalize.care/,api_native,https://api.ashbyhq.com/posting-api/job-board/vitalize?includeCompensation=true,10,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
volta-labs-inc,"Volta Labs, Inc.",yc,yc,yc_us_hiring_confirmed_api_native_live,,226,,,,,,,http://voltalabs.com,https://voltalabs.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,lever,https://jobs.lever.co/voltalabs,voltalabs,https://api.lever.co/v0/postings/voltalabs?mode=json,live_jobs,,https://voltalabs.com/careers,api_native,https://api.lever.co/v0/postings/voltalabs?mode=json,8,,,full_jd_inferred_api,html_or_text,api_field,[].description|[].descriptionPlain,,,
vori,Vori,yc,yc,yc_us_hiring_confirmed_api_native_live,,227,,,,,,,https://www.vori.com,https://www.vori.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/Vori,Vori,https://api.ashbyhq.com/posting-api/job-board/Vori?includeCompensation=true,live_jobs,,https://www.vori.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/Vori?includeCompensation=true,10,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
warpbuild,WarpBuild,yc,yc,yc_us_hiring_confirmed_api_native_live,,228,,,,,,,https://www.warpbuild.com,https://www.warpbuild.com/,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/warpbuild,warpbuild,https://api.ashbyhq.com/posting-api/job-board/warpbuild?includeCompensation=true,live_jobs,,https://www.warpbuild.com/,api_native,https://api.ashbyhq.com/posting-api/job-board/warpbuild?includeCompensation=true,1,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
weave-3,Weave,yc,yc,yc_us_hiring_confirmed_api_native_live,,229,,,,,,,https://workweave.dev,https://workweave.dev/,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/workweave,workweave,https://api.ashbyhq.com/posting-api/job-board/workweave?includeCompensation=true,live_jobs,,https://workweave.dev/,api_native,https://api.ashbyhq.com/posting-api/job-board/workweave?includeCompensation=true,9,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
wordware,Wordware,yc,yc,yc_us_hiring_confirmed_api_native_live,,230,,,,,,,https://wordware.ai/,https://www.wordware.ai/,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/sauna.ai,sauna.ai,https://api.ashbyhq.com/posting-api/job-board/sauna.ai?includeCompensation=true,live_jobs,,https://www.wordware.ai/,api_native,https://api.ashbyhq.com/posting-api/job-board/sauna.ai?includeCompensation=true,9,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
writesonic,Writesonic,yc,yc,yc_us_hiring_confirmed_api_native_live,,231,,,,,,,https://writesonic.com/,https://writesonic.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,workable,https://apply.workable.com/writesonic/,writesonic,https://apply.workable.com/api/v3/accounts/writesonic/jobs,live_jobs,,https://writesonic.com/careers,api_native,https://apply.workable.com/api/v3/accounts/writesonic/jobs,16,,,,,,,,,
zensors-inc,Zensors,yc,yc,yc_us_hiring_confirmed_api_native_live,,232,,,,,,,https://www.zensors.com,https://www.zensors.com/company/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/Zensors,Zensors,https://api.ashbyhq.com/posting-api/job-board/Zensors?includeCompensation=true,live_jobs,,https://www.zensors.com/company/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/Zensors?includeCompensation=true,5,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
zip,Zip,yc,yc,yc_us_hiring_confirmed_api_native_live,,233,,,,,,,https://ziphq.com/,https://zip.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/zip,zip,https://api.ashbyhq.com/posting-api/job-board/zip?includeCompensation=true,live_jobs,,https://zip.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/zip?includeCompensation=true,117,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
resident-boost,Zuma,yc,yc,yc_us_hiring_confirmed_api_native_live,,234,,,,,,,https://www.getzuma.com/,https://www.getzuma.com/,,yc_public_directory;yc_api_native_board_confirmation,true,,lever,https://jobs.lever.co/getzuma,getzuma,https://api.lever.co/v0/postings/getzuma?mode=json,live_jobs,,https://www.getzuma.com/,api_native,https://api.lever.co/v0/postings/getzuma?mode=json,6,,,full_jd_inferred_api,html_or_text,api_field,[].description|[].descriptionPlain,,,
10x-science,10x Science,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://10xscience.com,https://10xscience.com/open-positions/,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-08T02:35:48Z,https://www.ycombinator.com/companies/10x-science/jobs,yc_jobs_page,https://www.ycombinator.com/companies/10x-science/jobs,1,2026-06-08T02:35:48Z,Company page does not expose a usable public job listing. YC jobs page shows the live role and links to a detailed YC JD page.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/10x-science/jobs/<job_slug>,2026-06-08T02:35:48Z,YC detail page exposes About the role content and other JD fields.,
a0-dev,a0.dev,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://a0.dev,https://a0.dev/careers,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-08T02:35:48Z,https://www.ycombinator.com/companies/a0-dev/jobs,yc_jobs_page,https://www.ycombinator.com/companies/a0-dev/jobs,2,2026-06-08T02:35:48Z,Company careers page is stale and currently shows one old role. YC jobs page currently shows two live roles and is the better source for daily tracking.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/a0-dev/jobs/<job_slug>,2026-06-08T02:35:48Z,Use the YC company jobs page as the listing source and follow its job-detail links for the full JD.,
adam,Adam,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://adam.new/,https://adam.new/careers,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-08T02:35:48Z,https://www.ycombinator.com/companies/adam/jobs,yc_jobs_page,https://www.ycombinator.com/companies/adam/jobs,3,2026-06-08T02:35:48Z,Company page lists the roles but the YC jobs page gives a more standardized surface and stable job detail pages for the full JD.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/adam/jobs/<job_slug>,2026-06-08T02:35:48Z,YC job detail pages expose About the role content. The company page can remain a secondary verification surface.,
aden,Aden,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://adenhq.com/,https://adenhq.com/careers,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-08T02:35:48Z,https://adenhq.com/careers,company_careers_page,https://adenhq.com/careers,7,2026-06-08T02:35:48Z,Company careers page directly lists the roles and exposes detailed sections such as Responsibilities and Qualifications.,full_jd_verified,html_same_page,same_page_html_sections,role sections under /careers,2026-06-08T02:35:48Z,The first-party careers page already contains JD content so it is the preferred source over the YC mirror.,
agape,Agapé,yc,yc,yc_manual_job_source_audit;yc_us_hiring_recheck_truth,,,,,,,,,https://www.getdailyagape.com,https://www.getdailyagape.com,,yc_public_directory;yc_manual_source_audit;yc_deep_recheck_truth,true,,notion,https://www.getdailyagape.com/,,,detected_structured_board,2026-06-08T02:35:48Z,https://www.ycombinator.com/companies/agape/jobs,yc_jobs_page,https://www.ycombinator.com/companies/agape/jobs,1,2026-06-08T02:35:48Z,Company site does not expose public job listings. YC jobs page shows the live role and links to a detailed YC JD page.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/agape/jobs/<job_slug>,2026-06-08T02:35:48Z,YC detail page exposes About the role content. The detected Notion surface is not the active public jobs source.,
agave,Agave,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://www.useagave.com,https://www.useagave.com/careers,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-08T02:35:48Z,https://www.ycombinator.com/companies/agave/jobs,yc_jobs_page,https://www.ycombinator.com/companies/agave/jobs,9,2026-06-08T02:35:48Z,Company careers page is a hiring landing page but the role-level Apply links go to YC job detail pages. Use YC as the direct JD source.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/agave/jobs/<job_slug>,2026-06-08T02:35:48Z,YC detail pages expose About the role and Requirements sections.,
agilemd,AgileMD,yc,yc,yc_manual_job_source_audit;yc_us_hiring_recheck_truth,,,,,,,,,https://agilemd.com,https://app.dover.com/jobs/agilemd,,yc_public_directory;yc_manual_source_audit;yc_deep_recheck_truth,true,,dover,https://app.dover.com/jobs/agilemd,,,detected_structured_board,2026-06-08T02:35:48Z,https://app.dover.com/jobs/agilemd,structured_board,https://app.dover.com/jobs/agilemd,,2026-06-08T02:35:48Z,Dover board is the public careers surface and is more reliable than the YC mirror.,unconfirmed,unknown,browser_required_js_board,https://app.dover.com/jobs/agilemd,2026-06-08T02:35:48Z,Static HTML is only the JS shell. We still need endpoint discovery or a browser-rendered extraction path for the JD.,
airgoods,Airgoods,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://airgoods.com/,https://airgoods.com/,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-08T02:35:48Z,https://www.ycombinator.com/companies/airgoods/jobs,yc_jobs_page,https://www.ycombinator.com/companies/airgoods/jobs,5,2026-06-08T02:35:48Z,Company page is a JS app without usable public listings in the static response. YC jobs page shows the live roles and links to detailed YC JD pages.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/airgoods/jobs/<job_slug>,2026-06-08T02:35:48Z,YC detail pages expose About the role content.,
aivideo-com,AIVideo.com,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://aivideo.com,https://aivideo.com,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-08T02:35:48Z,https://www.ycombinator.com/companies/aivideo-com/jobs,yc_jobs_page,https://www.ycombinator.com/companies/aivideo-com/jobs,1,2026-06-08T02:35:48Z,Company page is behind a sign-in flow. YC jobs page shows the live role and links to a detailed YC JD page.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/aivideo-com/jobs/<job_slug>,2026-06-08T02:35:48Z,YC detail page exposes About the role content.,
algolia,Algolia,yc,yc,yc_manual_job_source_audit,,,,,,,,,http://www.algolia.com,https://www.algolia.com/careers,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-08T02:35:48Z,https://www.algolia.com/careers,company_careers_page,https://www.algolia.com/careers,40,2026-06-08T02:35:48Z,Use the first-party careers page. It embeds a public Algolia search configuration that returns the live roles and full JD HTML.,full_jd_verified,html_search_api,embedded_algolia_search_api,appId=1QDAWL72TQ;index=PROD_algolia.com-career-page;queryKey=e4a02579f71e679d4bfee18204888df9,2026-06-08T02:35:48Z,The careers page embeds a public search config. Querying the index returns the job title metadata and JD HTML in the content field.,
andy-ai,Andy AI,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://with-andy.com,https://with-andy.com/careers,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-08T03:02:00Z,https://with-andy.com/careers,yc_jobs_page,https://www.ycombinator.com/companies/andy-ai/jobs,2,2026-06-08T03:02:00Z,Company careers page lists role titles but links out to YC for the actual job pages. Use YC so the job list and JD come from one surface.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/andy-ai/jobs/<job_slug>,2026-06-08T03:02:00Z,YC detail pages expose About the role content.,
anglera,Anglera,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://www.anglera.com/,https://www.anglera.com/jobs,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-08T03:02:00Z,https://www.anglera.com/jobs,yc_jobs_page,https://www.ycombinator.com/companies/anglera/jobs,2,2026-06-08T03:02:00Z,Company jobs page is a marketing surface with a View Open Roles link to YC. Use YC as the direct JD source.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/anglera/jobs/<job_slug>,2026-06-08T03:02:00Z,YC detail pages expose About the role content.,
apero-health,Apero Health,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://www.aperohealth.com,https://www.aperohealth.com/,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-08T03:02:00Z,https://www.aperohealth.com/,yc_jobs_page,https://www.ycombinator.com/companies/apero-health/jobs,3,2026-06-08T03:02:00Z,The company site links to YC jobs but does not expose a dedicated careers page with JD content. Use YC for the live roles and JD detail pages.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/apero-health/jobs/<job_slug>,2026-06-08T03:02:00Z,YC detail pages expose About the role content.,
apollo-io,Apollo.io,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://www.apollo.io/,https://www.apollo.io/careers,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-08T03:02:00Z,https://www.apollo.io/careers,yc_jobs_page,https://www.ycombinator.com/companies/apollo-io/jobs,3,2026-06-08T03:02:00Z,Company careers page is a hiring brand page but does not expose JD-rich role content in the static HTML. YC gives live role listings and detail pages.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/apollo-io/jobs/<job_slug>,2026-06-08T03:02:00Z,YC detail pages expose About the role content.,
