company_key,company_name,segment_primary,segment_tags,source_lists,local_source_rank,yc_source_rank,city,state_or_region,metro_area,company_category,employee_band,hq_status,company_website,careers_page,company_linkedin,source_systems,check_daily,priority_tier,board_type,board_url,board_token,board_api_url,board_confirmation_status,board_last_verified_at,resolved_from_url,listing_source_type,listing_source_url,listing_source_job_count,listing_source_last_verified_at,listing_authority,listing_source_notes,job_source_type,job_source_url,job_source_job_count,job_source_last_verified_at,job_source_notes,jd_capture_status,jd_format,jd_extraction_method,jd_extraction_locator,jd_last_verified_at,jd_notes,notes
ciro,Ciro,yc,yc,yc_manual_job_source_audit;yc_us_hiring_recheck_truth,,,,,,,,,https://www.ciro.io/,https://www.ciro.io/,,yc_public_directory;yc_manual_source_audit;yc_deep_recheck_truth,true,,,,,,,2026-06-09T03:20:00Z,https://www.ciro.io/,yc_jobs_page,https://www.ycombinator.com/companies/ciro/jobs,2,2026-06-09T03:20:00Z,yc_primary,"No separate comparable public role list is exposed on the company surface, so YC is the authoritative public listing surface from current evidence.",yc_jobs_page,https://www.ycombinator.com/companies/ciro/jobs,2,2026-06-09T03:20:00Z,The company site does not expose a deterministic public careers surface with JD content. YC provides the live roles and JD detail pages.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/ciro/jobs/<job_slug>,2026-06-09T03:20:00Z,YC detail pages expose the role content publicly.,
clara-2,Clara,yc,yc,yc_manual_job_source_audit;yc_us_hiring_recheck_truth,,,,,,,,,http://askclara.com,https://app.dover.com/jobs/stealthhealthstartup,,yc_public_directory;yc_manual_source_audit;yc_deep_recheck_truth,true,,,,,,,2026-06-09T03:20:00Z,https://app.dover.com/jobs/stealthhealthstartup,yc_jobs_page,https://www.ycombinator.com/companies/clara-2/jobs,4,2026-06-09T03:20:00Z,yc_primary,"No separate comparable public role list is exposed on the company surface, so YC is the authoritative public listing surface from current evidence.",yc_jobs_page,https://www.ycombinator.com/companies/clara-2/jobs,4,2026-06-09T03:20:00Z,The public Dover page is a JS shell and the standard Dover feed pattern for this token currently returns 404. YC provides the live roles and JD detail pages.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/clara-2/jobs/<job_slug>,2026-06-09T03:20:00Z,YC detail pages expose the role content publicly.,
clarion,Clarion,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://clarionhealth.com,https://www.clarionhealth.com/company#v2,,yc_public_directory;yc_manual_source_audit,true,,ashby,https://jobs.ashbyhq.com/clarion,clarion,https://api.ashbyhq.com/posting-api/job-board/clarion?includeCompensation=true,live_jobs,2026-06-11T04:32:14Z,https://www.clarionhealth.com/company#v2,api_native,https://api.ashbyhq.com/posting-api/job-board/clarion?includeCompensation=true,11,2026-06-11T04:32:14Z,api_primary,Public Ashby API is the authoritative live listing source for Clarion.,api_native,https://api.ashbyhq.com/posting-api/job-board/clarion?includeCompensation=true,11,2026-06-11T04:32:14Z,"Clarion embeds an Ashby board on the company page, and the public Ashby API returns the live role set.",full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,2026-06-11T04:32:14Z,"Ashby currently returns 11 live Clarion roles, which is a better current source than the smaller YC role set.",
classdojo,ClassDojo,yc,yc,yc_manual_job_source_audit,,,,,,,,,http://www.classdojo.com,https://www.classdojo.com/jobs/,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-09T03:20:00Z,https://www.classdojo.com/jobs/,yc_jobs_page,https://www.ycombinator.com/companies/classdojo/jobs,4,2026-06-09T03:20:00Z,yc_primary,"No separate comparable public role list is exposed on the company surface, so YC is the authoritative public listing surface from current evidence.",yc_jobs_page,https://www.ycombinator.com/companies/classdojo/jobs,4,2026-06-09T03:20:00Z,The company jobs page is a hiring brand page in static HTML and does not expose deterministic role-level JD content. YC provides the live roles and JD detail pages.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/classdojo/jobs/<job_slug>,2026-06-09T03:20:00Z,YC detail pages expose the role content publicly.,
clearest-health,Clearest Health,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://clearesthealth.com/,https://clearesthealth.com/open-positions/,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-09T03:20:00Z,https://clearesthealth.com/open-positions/,yc_jobs_page,https://www.ycombinator.com/companies/clearest-health/jobs,8,2026-06-09T03:20:00Z,yc_primary,"No separate comparable public role list is exposed on the company surface, so YC is the authoritative public listing surface from current evidence.",yc_jobs_page,https://www.ycombinator.com/companies/clearest-health/jobs,8,2026-06-09T03:20:00Z,The company site does not expose a usable public jobs surface with JD content. YC provides the live roles and JD detail pages.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/clearest-health/jobs/<job_slug>,2026-06-09T03:20:00Z,YC detail pages expose the role content publicly.,
clicks,Clicks,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://goclicks.ai/,https://goclicks.ai/,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-11T04:32:14Z,https://goclicks.ai/,yc_jobs_page,https://www.ycombinator.com/companies/clicks/jobs,3,2026-06-11T04:32:14Z,yc_primary,"Current evidence indicates the company explicitly routes hiring traffic to YC, so YC is the authoritative public listing surface.",yc_jobs_page,https://www.ycombinator.com/companies/clicks/jobs,3,2026-06-11T04:32:14Z,"Company homepage links Careers directly to YC, so YC is the direct source for both the role list and JD detail pages.",full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/clicks/jobs/<job_slug>,2026-06-11T04:32:14Z,YC detail pages expose the live Clicks role content.,
closure,Closure,yc,yc,yc_manual_job_source_audit;yc_us_hiring_recheck_truth,,,,,,,,,https://closure-intel.com/,https://www.closure-intel.com/,,yc_public_directory;yc_manual_source_audit;yc_deep_recheck_truth,true,,,,,,,2026-06-09T03:20:00Z,https://www.closure-intel.com/,yc_jobs_page,https://www.ycombinator.com/companies/closure/jobs,14,2026-06-09T03:20:00Z,yc_primary,"No separate comparable public role list is exposed on the company surface, so YC is the authoritative public listing surface from current evidence.",yc_jobs_page,https://www.ycombinator.com/companies/closure/jobs,14,2026-06-09T03:20:00Z,"The company site links to a Notion careers surface, but the public Notion page is not a reliable static JD source. YC provides the live roles and JD detail pages.",full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/closure/jobs/<job_slug>,2026-06-09T03:20:00Z,YC detail pages expose the role content publicly.,
cloudcruise,CloudCruise,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://cloudcruise.com,https://cloudcruise.com/,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-11T04:32:14Z,https://cloudcruise.com/,yc_jobs_page,https://www.ycombinator.com/companies/cloudcruise/jobs,3,2026-06-11T04:32:14Z,yc_primary,"Current evidence indicates the company explicitly routes hiring traffic to YC, so YC is the authoritative public listing surface.",yc_jobs_page,https://www.ycombinator.com/companies/cloudcruise/jobs,3,2026-06-11T04:32:14Z,"Company homepage links Careers directly to YC, so YC is the direct source for both the role list and JD detail pages.",full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/cloudcruise/jobs/<job_slug>,2026-06-11T04:32:14Z,YC detail pages expose the live CloudCruise role content.,
coast,Coast,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://trycoast.com,https://trycoast.com,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-11T04:32:14Z,https://trycoast.com,yc_jobs_page,https://www.ycombinator.com/companies/coast/jobs,8,2026-06-11T04:32:14Z,yc_primary,"Current evidence indicates the company explicitly routes hiring traffic to YC, so YC is the authoritative public listing surface.",yc_jobs_page,https://www.ycombinator.com/companies/coast/jobs,8,2026-06-11T04:32:14Z,"Company homepage links Join our team directly to YC, so YC is the direct source for both the role list and JD detail pages.",full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/coast/jobs/<job_slug>,2026-06-11T04:32:14Z,YC detail pages expose the live Coast role content.,
codeant-ai,CodeAnt AI,yc,yc,yc_manual_job_source_audit;yc_us_hiring_recheck_truth,,,,,,,,,https://codeant.ai/,https://www.codeant.ai/career,,yc_public_directory;yc_manual_source_audit;yc_deep_recheck_truth,true,,,,,,,2026-06-09T03:20:00Z,https://www.codeant.ai/career,company_careers_page,https://www.codeant.ai/career,6,2026-06-09T03:20:00Z,yc_fallback,"Company careers page exposes a live role list with LinkedIn apply links. Treat YC as a deterministic JD fallback, not the sole freshness authority.",yc_jobs_page,https://www.ycombinator.com/companies/codeant-ai/jobs,4,2026-06-09T03:20:00Z,The company careers page lists role titles but routes applications to LinkedIn rather than exposing full JD content. YC provides the live roles and JD detail pages.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/codeant-ai/jobs/<job_slug>,2026-06-09T03:20:00Z,YC detail pages expose the role content publicly.,
cofactr,Cofactr,yc,yc,yc_manual_job_source_audit;yc_us_hiring_recheck_truth,,,,,,,,,https://www.cofactr.com/,https://www.cofactr.com/,,yc_public_directory;yc_manual_source_audit;yc_deep_recheck_truth,true,,lever,https://jobs.lever.co/Cofactr,Cofactr,https://api.lever.co/v0/postings/Cofactr?mode=json,live_jobs,2026-06-11T04:17:43Z,https://www.cofactr.com/,api_native,https://jobs.lever.co/Cofactr,2,2026-06-11T04:17:43Z,api_primary,Lever API is the authoritative live listing source for Cofactr.,api_native,https://jobs.lever.co/Cofactr,2,2026-06-11T04:17:43Z,Lever API is the authoritative live listing source for Cofactr.,full_jd_inferred_api,html_or_text,api_field,[].description|[].descriptionPlain,2026-06-11T04:17:43Z,Public Lever endpoint returns the current role set and JD content.,
cofia,Cofia,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://cofia.ai,https://cofia.ai/open-positions/,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-09T03:20:00Z,https://cofia.ai/open-positions/,yc_jobs_page,https://www.ycombinator.com/companies/cofia/jobs,2,2026-06-09T03:20:00Z,yc_primary,"No separate comparable public role list is exposed on the company surface, so YC is the authoritative public listing surface from current evidence.",yc_jobs_page,https://www.ycombinator.com/companies/cofia/jobs,2,2026-06-09T03:20:00Z,The company site does not expose a usable public jobs surface with JD content. YC provides the live roles and JD detail pages.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/cofia/jobs/<job_slug>,2026-06-09T03:20:00Z,YC detail pages expose the role content publicly.,
cointracker,CoinTracker,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://cointracker.com,https://www.cointracker.io/careers,,yc_public_directory;yc_manual_source_audit,true,,ashby,https://jobs.ashbyhq.com/CoinTracker,CoinTracker,https://api.ashbyhq.com/posting-api/job-board/CoinTracker?includeCompensation=true,board_reachable_zero_jobs,2026-06-11T04:32:14Z,https://www.cointracker.io/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/CoinTracker?includeCompensation=true,0,2026-06-11T04:32:14Z,company_primary,"CoinTracker's public Ashby board is currently reachable but shows zero live roles, and YC also shows no openings.",api_native,https://api.ashbyhq.com/posting-api/job-board/CoinTracker?includeCompensation=true,0,2026-06-11T04:32:14Z,"Public Ashby board is currently reachable but returns zero live jobs, so there is no current JD to verify.",unconfirmed,unknown,no_current_open_roles,https://api.ashbyhq.com/posting-api/job-board/CoinTracker?includeCompensation=true,2026-06-11T04:32:14Z,CoinTracker currently has no live openings on its public Ashby board.,
community-phone-company,Community Phone Company,yc,yc,yc_manual_job_source_audit;yc_us_hiring_recheck_truth,,,,,,,,,https://www.communityphone.org/,https://www.communityphone.org/about/careers,,yc_public_directory;yc_manual_source_audit;yc_deep_recheck_truth,true,,rippling,https://ats.rippling.com/community-phone-careers/jobs,,,detected_structured_board,2026-06-11T04:32:14Z,https://www.communityphone.org/about/careers,company_careers_page,https://ats.rippling.com/community-phone-careers/jobs,7,2026-06-11T04:32:14Z,company_primary,First-party careers flow exposes the live Rippling role list and links to public role detail pages.,company_careers_page,https://ats.rippling.com/community-phone-careers/jobs,7,2026-06-11T04:32:14Z,First-party careers flow exposes the live Rippling role list and links to public role detail pages.,full_jd_verified,html_detail_page,company_jobs_list_to_detail_pages,https://ats.rippling.com/community-phone-careers/jobs/<job_id>,2026-06-11T04:32:14Z,"Community Phone's public Rippling role pages expose JD sections like about the role and responsibilities, and the company careers page currently shows more roles than YC.",
complete,Complete,yc,yc,yc_manual_job_source_audit;yc_us_hiring_recheck_truth,,,,,,,,,https://complete.so,https://www.complete.so/careers,,yc_public_directory;yc_manual_source_audit;yc_deep_recheck_truth,true,,ashby,https://jobs.ashbyhq.com/complete,complete,https://api.ashbyhq.com/posting-api/job-board/complete?includeCompensation=true,live_jobs,2026-06-11T04:32:14Z,https://www.complete.so/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/complete?includeCompensation=true,7,2026-06-11T04:32:14Z,api_primary,Public Ashby API is the authoritative live listing source for Complete.,api_native,https://api.ashbyhq.com/posting-api/job-board/complete?includeCompensation=true,7,2026-06-11T04:32:14Z,Public Ashby API currently returns the live Complete role set from the company careers page.,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,2026-06-11T04:32:14Z,"Ashby currently returns 7 live Complete roles, while YC shows a slightly different 8-role set.",
compose-ai,Compose.ai,yc,yc,yc_manual_job_source_audit;yc_us_hiring_recheck_truth,,,,,,,,,https://compose.ai,https://www.compose.ai/,,yc_public_directory;yc_manual_source_audit;yc_deep_recheck_truth,true,,,,,,,2026-06-09T03:20:00Z,https://www.compose.ai/,yc_jobs_page,https://www.ycombinator.com/companies/compose-ai/jobs,6,2026-06-09T03:20:00Z,yc_primary,"No separate comparable public role list is exposed on the company surface, so YC is the authoritative public listing surface from current evidence.",yc_jobs_page,https://www.ycombinator.com/companies/compose-ai/jobs,6,2026-06-09T03:20:00Z,"The company site links to a Notion careers surface, but the public Notion page is not a reliable static JD source. YC provides the live roles and JD detail pages.",full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/compose-ai/jobs/<job_slug>,2026-06-09T03:20:00Z,YC detail pages expose the role content publicly.,
conductor,Conductor,yc,yc,yc_manual_job_source_audit;yc_us_hiring_recheck_truth,,,,,,,,,https://conductor.build,https://www.conductor.build/join-us,,yc_public_directory;yc_manual_source_audit;yc_deep_recheck_truth,true,,,,,,,2026-06-09T03:20:00Z,https://www.conductor.build/join-us,yc_jobs_page,https://www.ycombinator.com/companies/conductor/jobs,8,2026-06-09T03:20:00Z,yc_primary,"No separate comparable public role list is exposed on the company surface, so YC is the authoritative public listing surface from current evidence.",yc_jobs_page,https://www.ycombinator.com/companies/conductor/jobs,8,2026-06-09T03:20:00Z,The company join-us page points to YC and a Notion culture page rather than hosting deterministic JD pages. YC provides the live roles and JD detail pages.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/conductor/jobs/<job_slug>,2026-06-09T03:20:00Z,YC detail pages expose the role content publicly.,
